entry_time,signal_cutoff,exit_time,holding_days,symbol,category,eligible_count,ivol60,ivol90,ivol120,alpha90,beta90,tvol90,max28,mom90,log_volume30,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return,selection_rank
2023-03-01 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,31,SNXUSDT,DeFi,24,0.0354411660761672,0.0332661160164892,0.0347438706008372,0.0025702360866325,1.3619943357045754,0.0538374529879492,0.1483001621124672,0.5423951901837523,17.647894211336734,2.782,2.557,-0.0808770668583752,-0.0096659598597228,-0.0712111069986523,3
2023-03-01 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,31,CRVUSDT,DeFi,24,0.0379203053073129,0.032471677008449,0.0360650432257303,0.0013840142840379,1.304279625092254,0.052015086882891,0.1274449465681202,0.4288900516242013,19.00293342978456,0.994,0.936,-0.0583501006036216,-0.0096659598597228,-0.0486841407438987,4
2023-03-01 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,31,HBARUSDT,Layer-1,24,0.0346301607278179,0.0296471379032173,0.0276000088074984,0.0013213240681873,1.1150497156131791,0.0458818460037224,0.1473752153439385,0.3813972158913308,17.60114680096003,0.06919,0.07315,0.0572337042925279,-0.0096659598597228,0.0668996641522508,5
2023-04-01 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,30,KAVAUSDT,DeFi,24,0.035569391789089,0.0428252565172742,0.0396546282309229,0.001654665036873,0.7219340929929262,0.050205739982394,0.1177198808196492,0.3866056530844108,17.876575916081315,0.8851,0.7745,-0.1249576319059994,-0.0562559912728738,-0.0687016406331255,1
2023-04-01 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,30,SNXUSDT,DeFi,24,0.0479108402592114,0.0417696134200911,0.03898353259273,0.0004559281359325,1.4656163117386642,0.0663732949423858,0.244204605742756,0.515360778931382,18.698068770998688,2.557,2.426,-0.0512319123973405,-0.0562559912728738,0.0050240788755332,2
2023-04-01 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,30,SOLUSDT,Layer-1,24,0.0209043567414512,0.0408858928925637,0.0374571220538266,0.0034564900133049,1.3406170012221883,0.0626180176002341,0.1115810922551592,0.7323114283843837,20.103369702389827,21.16,22.728,0.074102079395085,-0.0562559912728738,0.1303580706679589,3
2023-04-01 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,30,CRVUSDT,DeFi,24,0.0312634380286043,0.032994415493429,0.0298200990676873,0.0017204737530595,1.2572937410019271,0.0555180463122057,0.1027961128071099,0.5593446750152314,18.73067339516849,0.936,0.906,-0.032051282051282,-0.0562559912728738,0.0242047092215918,4
2023-04-01 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,30,HBARUSDT,Layer-1,24,0.0313505393748676,0.0315286735527838,0.0285753410906909,0.0020279014029179,1.131466906326305,0.0512416046565094,0.1418440968780165,0.5471323786487945,17.204214726726008,0.07315,0.06345,-0.1326042378673957,-0.0562559912728738,-0.0763482465945218,5
2023-05-01 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,31,SNXUSDT,DeFi,24,0.0403598030052448,0.0411280019475344,0.0378305431311651,0.0019132414190854,1.4331542433878368,0.0631251017802485,0.0907510520156682,-0.0052430045492403,17.526240100197917,2.426,2.324,-0.0420445177246497,-0.067459170560882,0.0254146528362322,1
2023-05-01 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,31,XRPUSDT,Payment,24,0.0377693435550205,0.0317419131538016,0.0288160032552774,0.0025770438804331,0.6684875347710532,0.0392403199455748,0.0504345087913652,0.1448091988782295,20.305590159794075,0.4703,0.5166,0.0984477992770571,-0.067459170560882,0.1659069698379392,2
2023-05-01 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,31,KAVAUSDT,DeFi,24,0.0333708775216816,0.0304873609272829,0.0382517438515611,-0.0015977260800265,1.002133553417459,0.0457464244172935,0.0508817929157697,-0.2569016158859655,17.023790001497414,0.7745,1.0343,0.3354422207876049,-0.067459170560882,0.4029013913484869,3
2023-05-01 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,31,HBARUSDT,Layer-1,24,0.0262214819972006,0.029946677238917,0.0305111776126787,-0.0001158661484925,1.044318807757655,0.0464294018884551,0.0391966894178295,-0.1338812408556982,17.0451083283881,0.06345,0.05127,-0.1919621749408984,-0.067459170560882,-0.1245030043800163,4
2023-05-01 00:00:00+00:00,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,31,DASHUSDT,PoW,24,0.022706482663266,0.028358433994568,0.0275171664747304,0.0001683494895934,1.0122810082918887,0.0446133815318394,0.0465676358163342,-0.1057525187988717,17.056440269389277,49.57,41.81,-0.1565462981642121,-0.067459170560882,-0.0890871276033301,5
2023-06-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,KAVAUSDT,DeFi,23,0.0339104959858072,0.0377464218687884,0.0347676683363073,0.0037723570134314,0.8974943372254642,0.0458140260829633,0.0991497822131552,0.1885632177174307,18.772085083037847,1.0343,0.9669,-0.0651648457894228,0.0672627347177041,-0.132427580507127,1
2023-06-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,SNXUSDT,DeFi,23,0.0238177793782633,0.0356062039293709,0.0376782668020869,-0.0001269296493769,1.4928404730663063,0.055138290528283,0.1172136037786959,-0.2338406142181085,17.180791235535683,2.324,2.291,-0.0141996557659207,0.0672627347177041,-0.0814623904836249,2
2023-06-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,XRPUSDT,Payment,23,0.0181434731563188,0.0321428674299901,0.0286027185140511,0.0047894880875535,0.7258106241488158,0.0384855593198194,0.0512730594600415,0.305134522403007,19.98030365086465,0.5166,0.473,-0.0843979868370111,0.0672627347177041,-0.1516607215547153,3
2023-06-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,HBARUSDT,Layer-1,23,0.0183566070668013,0.0235452358410206,0.0272655176935048,-0.0016063985547206,1.0173968879541435,0.037594756001924,0.0259299058205808,-0.2934024520737712,16.40270971264618,0.05127,0.0506,-0.0130680709966842,0.0672627347177041,-0.0803308057143884,4
2023-06-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,ZILUSDT,PoW,23,0.0256197279158853,0.0233817764033874,0.022978622424775,-0.0015721086508985,1.1208790557608124,0.0397495604600462,0.0297071693019232,-0.3048696680603715,16.810310143604585,0.02284,0.02101,-0.0801225919439578,0.0672627347177041,-0.147385326661662,5
2023-07-01 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-08-01 00:00:00+00:00,31,BCHUSDT,Payment,24,0.0550840776131736,0.0461604968778076,0.0407509922058877,0.0103533733496394,0.9778466976426178,0.0533169060897265,0.3109344099880129,0.7143680300297417,17.944014836103424,304.01,247.8,-0.1848952337094174,0.0147564704348117,-0.1996517041442292,1
2023-07-01 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-08-01 00:00:00+00:00,31,KAVAUSDT,DeFi,24,0.0425414231387176,0.0359365039904483,0.038418873025499,0.0030703767821795,1.1627453002214487,0.0477975668324815,0.110883961132207,0.0513045912058016,17.945599415222603,0.9669,0.8683,-0.1019753852518358,0.0147564704348117,-0.1167318556866476,2
2023-07-01 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-08-01 00:00:00+00:00,31,SNXUSDT,DeFi,24,0.0270872054021281,0.025392997249136,0.0340991035299334,0.0011007420371291,1.3034671536667388,0.0433632769225951,0.1247356881355774,-0.1422288073808743,17.03446233101034,2.291,2.565,0.1195984286337843,0.0147564704348117,0.1048419581989725,3
2023-07-01 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-08-01 00:00:00+00:00,31,AAVEUSDT,DeFi,24,0.0277046437823122,0.0237489557205492,0.0211579404444331,0.0004562584198138,1.108665137864007,0.0383737352626867,0.1866979313937538,-0.1631618861679769,17.326810090518048,70.49,65.32,-0.0733437367002411,0.0147564704348117,-0.0881002071350529,4
2023-07-01 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-08-01 00:00:00+00:00,31,ZILUSDT,PoW,24,0.0143261361827379,0.0234451399258083,0.0221061574362917,-0.0021609418528803,1.167246202896896,0.039394303319014,0.0822380982369717,-0.3976031636646944,16.767184657752864,0.02101,0.02084,-0.0080913850547358,0.0147564704348117,-0.0228478554895476,5
2023-08-01 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-09-01 00:00:00+00:00,31,1000XECUSDT,Payment,24,0.0736153334515091,0.0608724167292411,0.053128608980834,0.0008152932830631,1.14715315528643,0.0691477272420942,0.1076112338259407,0.0770377458995317,18.25290881527419,0.03085,0.02359,-0.2353322528363046,-0.1531367133747899,-0.0821955394615147,1
2023-08-01 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-09-01 00:00:00+00:00,31,XRPUSDT,Payment,24,0.0685870353582697,0.0568230206098505,0.0498440784290009,0.0047600151632178,1.065374714386835,0.0645300446368875,0.5494578419780565,0.4160962952478022,20.79288154320992,0.6973,0.5107,-0.2676036139394808,-0.1531367133747899,-0.1144669005646909,2
2023-08-01 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-09-01 00:00:00+00:00,31,XLMUSDT,Layer-2,24,0.0616085987137976,0.0517392319706847,0.0452423902732705,0.0060379842148933,1.189925610640748,0.0619115096916112,0.4789386190864786,0.5240879053216294,19.29922680160996,0.14996,0.11482,-0.2343291544411843,-0.1531367133747899,-0.0811924410663944,3
2023-08-01 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-09-01 00:00:00+00:00,31,BCHUSDT,Payment,24,0.060333330329443,0.0510048060691276,0.044721261265063,0.0088545417125947,0.9456435587090024,0.057850846137163,0.0448850307409411,0.771379146421233,20.536616313207208,247.8,207.41,-0.1629943502824858,-0.1531367133747899,-0.0098576369076959,4
2023-08-01 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-09-01 00:00:00+00:00,31,SNXUSDT,DeFi,24,0.0438457551515133,0.0394799859738782,0.0359092731358025,0.0016253059381097,0.9833058150590398,0.0486175534945251,0.2240580461195975,0.146448459465166,18.01744499284045,2.565,1.925,-0.2495126705653021,-0.1531367133747899,-0.0963759571905122,5
2023-09-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,XRPUSDT,Payment,23,0.0570226228248313,0.0556058462788556,0.0490685293035966,0.0019782226827108,1.2461759085978317,0.0666719732435156,0.0349719033595216,0.0421725936095383,20.45912262867063,0.5107,0.5147,0.0078323869199139,0.0768456200812575,-0.0690132331613435,1
2023-09-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,BCHUSDT,Payment,23,0.0353484317661096,0.0546005801182926,0.0486496316542429,0.0087281553239231,1.036177581438949,0.0627224166585269,0.1665973796805788,0.6442069212564041,19.505452825913267,207.41,233.74,0.1269466274528712,0.0768456200812575,0.0501010073716137,2
2023-09-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,XLMUSDT,Layer-2,23,0.0517224039900689,0.0506436494304766,0.0452764194177021,0.0049755692154219,1.4152735125609583,0.0654741915706254,0.05894831092272,0.2783068314448109,18.27313316526487,0.11482,0.11219,-0.0229054171747082,0.0768456200812575,-0.0997510372559657,3
2023-09-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,SNXUSDT,DeFi,23,0.0405213677308639,0.0380028937579345,0.0357200196122563,-0.000722619701491,0.901423064655649,0.0466504453325873,0.0484914955400537,-0.1552274539164368,17.60326664858796,1.925,2.083,0.0820779220779222,0.0768456200812575,0.0052323019966646,4
2023-09-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,RUNEUSDT,DeFi,23,0.0365748048280613,0.0328472194309839,0.0291394073959485,0.0045416962032288,0.8806905055088,0.0421841853000878,0.1063241178523119,0.3023191442574992,19.11586869520004,1.5,1.924,0.2826666666666666,0.0768456200812575,0.2058210465854091,5
2023-10-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,2023-11-01 00:00:00+00:00,31,XRPUSDT,Payment,21,0.0144336675899213,0.0490271680773687,0.0483302414629424,0.0038055964670522,2.029372583661616,0.06546793727047,0.02290472802461,0.0964238298109373,19.73589415410922,0.5147,0.5997,0.1651447445113658,0.1564165417627722,0.0087282027485935,1
2023-10-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,2023-11-01 00:00:00+00:00,31,XLMUSDT,Layer-2,21,0.022532427803581,0.047727747674158,0.0459144626668543,0.0031220456350501,1.956213416248568,0.0635588302286264,0.0465085255422255,0.0484662329731349,17.84765265733079,0.11219,0.1212,0.0803101880738033,0.1564165417627722,-0.0761063536889689,2
2023-10-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,2023-11-01 00:00:00+00:00,31,RUNEUSDT,DeFi,21,0.0424666663194854,0.0367101745557776,0.0338291834029526,0.0084071049522659,0.8689360079947489,0.0416416652145672,0.1095185258064899,0.6281703787278838,18.31789426505098,1.924,2.934,0.5249480249480252,0.1564165417627722,0.3685314831852528,3
2023-10-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,2023-11-01 00:00:00+00:00,31,SNXUSDT,DeFi,21,0.0233611951850971,0.0359266591372605,0.0350478703393381,-0.0002984893980991,0.7328155649821355,0.0396135310844629,0.0870947068509337,-0.1082260558784397,17.459400695524074,2.083,2.262,0.0859337493999039,0.1564165417627722,-0.0704827923628683,4
2023-10-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,2023-11-01 00:00:00+00:00,31,BCHUSDT,Payment,21,0.0276082221846578,0.0318907617872952,0.0488859885820884,-0.0014890804932276,0.7645714815509361,0.0363267519167558,0.0743601598836036,-0.2148297001182584,19.39160952991205,233.74,244.85,0.0475314451955162,0.1564165417627722,-0.108885096567256,5
2023-11-01 00:00:00+00:00,2023-10-30 00:00:00+00:00,2023-12-01 00:00:00+00:00,30,RUNEUSDT,DeFi,22,0.0434505491212368,0.0459250745806161,0.0410800317589167,0.0123636227523565,1.1640882270925048,0.0519118678040337,0.1634747567023814,1.05691731286151,18.741274707175737,2.934,6.456,1.20040899795501,0.2361712202335104,0.9642377777214995,1
2023-11-01 00:00:00+00:00,2023-10-30 00:00:00+00:00,2023-12-01 00:00:00+00:00,30,HBARUSDT,Layer-1,22,0.0154626420432023,0.0293416760738285,0.0266566394207436,0.0003977704212236,0.8887791941568628,0.034829209288374,0.0373104340414367,0.0363814280533816,16.78554108152434,0.05255,0.06032,0.1478591817316841,0.2361712202335104,-0.0883120385018263,2
2023-11-01 00:00:00+00:00,2023-10-30 00:00:00+00:00,2023-12-01 00:00:00+00:00,30,LINKUSDT,Infrastructure,22,0.0306123026230715,0.0269226112600418,0.0305430919352449,0.0044824594501595,1.1665260677315226,0.0362865915762063,0.1633775537703332,0.3848294552307942,19.663014315812497,11.358,14.407,0.2684451487938017,0.2361712202335104,0.0322739285602912,3
2023-11-01 00:00:00+00:00,2023-10-30 00:00:00+00:00,2023-12-01 00:00:00+00:00,30,BCHUSDT,Payment,22,0.0226561441982533,0.0261798936922405,0.0292006130151554,1.2494878771091035e-05,1.2671583322451287,0.0371164558865677,0.0733736261732831,0.0039135802090841,19.46240005274877,244.85,221.37,-0.0958954461915457,0.2361712202335104,-0.3320666664250562,4
2023-11-01 00:00:00+00:00,2023-10-30 00:00:00+00:00,2023-12-01 00:00:00+00:00,30,CRVUSDT,DeFi,22,0.0248743785790239,0.0244227868800652,0.0289533423078103,-0.0027030573737911,0.8600955542654101,0.030455299782428,0.0443479904543084,-0.2317308050645526,18.336583842989373,0.48,0.559,0.1645833333333335,0.2361712202335104,-0.0715878869001769,5
2023-12-01 00:00:00+00:00,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,31,RUNEUSDT,DeFi,24,0.0625030199802928,0.055207505214956,0.053931003075838,0.0107802198252754,1.522594719641589,0.0656195847264681,0.215532105638482,1.445310918737904,19.10557038058848,6.456,5.163,-0.2002788104089219,0.2154326655450449,-0.4157114759539668,1
2023-12-01 00:00:00+00:00,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,31,SOLUSDT,Layer-1,24,0.0429588141023317,0.0369760073332187,0.0335097821635764,0.0066506831106947,1.5377634203352375,0.0515314702417748,0.2239863700852664,1.1013805967052268,21.505184684486395,59.309,101.775,0.7160127468006543,0.2154326655450449,0.5005800812556094,2
2023-12-01 00:00:00+00:00,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,31,AVAXUSDT,Layer-1,24,0.0378039475810712,0.0324150788721188,0.0289363601332168,0.0028572147605718,1.4399167711274792,0.0468021222195836,0.1941939577088773,0.7499742883410625,19.8587337406984,21.409,38.59,0.8025129618384794,0.2154326655450449,0.5870802962934345,3
2023-12-01 00:00:00+00:00,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,31,LINKUSDT,Infrastructure,24,0.0358610598776867,0.0315778744898605,0.0285859909076276,0.0052858711665072,1.2784160489983387,0.0436770403631352,0.1335505451263183,0.9046792229478432,20.28578982787093,14.407,14.951,0.03775942250295,0.2154326655450449,-0.1776732430420948,4
2023-12-01 00:00:00+00:00,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,31,NEARUSDT,Layer-1,24,0.0327315142057786,0.0277488558833843,0.0250784247675724,0.0003957515013746,1.146901513638888,0.0388759193333192,0.115646416983942,0.4434407679635208,18.93597440352161,1.881,3.654,0.9425837320574162,0.2154326655450449,0.7271510665123713,5
