entry_time,signal_cutoff,exit_time,symbol,category,eligible_count,mom14,mom20,mom30,dispersion,dispersion_expanding_median,dispersion_expanding_q75,log_dispersion_ratio,high_dispersion,high_tail_dispersion,paper_exposure_scale,market_volatility_30d,average_correlation_60d,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,XLMUSDT,Layer-2,24,-0.0668908247645,-0.118903181006,0.0129922474798,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.25875,0.20066,-0.224502415459,-0.294320969449,0.0698185539901
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,XMRUSDT,PoW,24,-0.141004664557,0.00152098294019,0.148959919648,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,223.65,156.58,-0.299888218198,-0.294320969449,-0.00556724874902
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,XRPUSDT,Payment,24,-0.0883052664838,-0.16672808629,-0.0324666929344,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.778,0.6281,-0.192673521851,-0.294320969449,0.101647447598
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,ZECUSDT,PoW,24,-0.040267517101,-0.149487464082,-0.0537535415493,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,141.22,97.35,-0.310650049568,-0.294320969449,-0.016329080119
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,ZILUSDT,PoW,24,-0.159100699202,-0.159622619882,0.0810889063681,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.06473,0.04428,-0.315927699676,-0.294320969449,-0.0216067302265
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,1000XECUSDT,Payment,24,-0.343459802206,-0.504033377832,-0.515911569489,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,0.07464,0.07512,0.0064308681672,-0.00635512749477,0.012785995662
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,AAVEUSDT,DeFi,24,-0.367562426734,-0.591101864604,-0.520675517448,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,158.28,148.73,-0.0603361132171,-0.00635512749477,-0.0539809857223
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,AVAXUSDT,Layer-1,24,-0.338449262701,-0.637433436568,-0.708875016287,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,64.777,67.9,0.048211556571,-0.00635512749477,0.0545666840658
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,BCHUSDT,Payment,24,-0.245305742901,-0.427823958287,-0.445652111004,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,302.31,289.64,-0.0419106215474,-0.00635512749477,-0.0355554940526
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,BNBUSDT,Layer-1,24,-0.181349009085,-0.393110258979,-0.42647045503,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,383.86,376.84,-0.0182879174699,-0.00635512749477,-0.0119327899751
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,CRVUSDT,DeFi,24,-0.468613291865,-0.740629819655,-0.588905254824,0.0363703562683,0.0387399247355,0.0550733272607,-0.0631166605512,False,False,1,0.0434386155166,0.693559943649,3.012,3.179,0.0554448871182,-0.00635512749477,0.061800014613
