symbol,status,n_obs,first_return_utc,last_return_utc,pearson,spearman,beta,beta_ci_low,beta_ci_high,beta_p_hac,alpha_daily,r_squared,volatility_ratio,residual_volatility_annualized,recent_180_pearson,prior_180_pearson,window_correlation_delta,relative_strength_7d,relative_strength_30d,relative_strength_90d,base_asset,economic_exposure,economic_exposure_source,classification_subtypes,research_bucket,activity_tier_24h,risk_flags,fetch_status,q_value_by,statistically_significant,stable_sign,strong_association,association_band
ETCUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7294449213,0.7674260437,1.214894207,0.9693588085,1.460429605,4.908261552e-20,-0.001533973694,0.5320898932,1.665505059,0.4923550319,0.8064693181,0.7356682175,0.07080110059,-0.03920864307,-0.08599702223,-0.04087168507,ETC,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,PoW,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.544416185e-18,True,True,True,VERY_STRONG
HBARUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.728400376,0.7437763898,1.215405254,1.004993005,1.425817502,8.616294693e-26,-0.001886993341,0.5305671078,1.668595039,0.4940704931,0.7900190497,0.7777406591,0.01227839056,-0.04318486735,-0.1853654101,-0.1360491907,HBAR,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,6.326069753e-24,True,True,True,VERY_STRONG
LTCUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7259048171,0.7490853185,1.073794434,0.8806358946,1.266952973,3.072725781e-24,-0.0007432729383,0.5269378035,1.479249632,0.4396952799,0.8463728121,0.7070188444,0.1393539678,0.03854963196,0.04816832935,-0.002814276149,LTC,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Payment,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.76555766e-22,True,True,True,VERY_STRONG
PENGUUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7257589327,0.7568995343,1.836484199,1.481646036,2.191322363,1.432128707e-21,-0.001392029715,0.5267260284,2.530432788,0.7523195159,0.7547584002,0.7889189036,0.03416050333,0.04580491519,-0.07946290047,-0.04420113731,PENGU,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Meme,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_MEME_SUBTYPE|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,6.008380579e-20,True,True,True,VERY_STRONG
RUNEUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7212130727,0.7377557644,1.249774189,1.015679443,1.483868936,1.078095856e-22,-0.001671597794,0.5201482962,1.732877892,0.5187674199,0.688234464,0.8027778514,0.1145433874,0.05218008441,0.07468253616,0.1365998578,RUNE,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,5.088447316e-21,True,True,True,VERY_STRONG
STXUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7186131351,0.7836449797,1.378168382,1.061605667,1.694731096,3.2065332e-16,-0.002342794343,0.5164048379,1.917816854,0.5763672773,0.7344290222,0.7787995046,0.04437048243,-0.04878077795,-0.112187771,-0.1358158449,STX,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,5.844988641e-15,True,True,True,VERY_STRONG
IQUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.718087347,0.6878905837,0.8785564918,0.73729099,1.019821994,4.876420155e-29,-0.003371913803,0.515649438,1.223467445,0.3679794224,0.7532247143,0.7358745424,0.01735017186,-0.04476235034,-0.1245519701,-0.2140547593,IQ,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,5.1555742e-27,True,True,True,VERY_STRONG
ICXUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7173727029,0.7155087015,1.233610581,1.013305026,1.453916136,1.588044501e-24,-0.003104041331,0.5146235949,1.719622974,0.5177543788,0.7345801603,0.7464746008,0.01189444053,-0.07285757533,-0.1985545207,-0.2944524789,ICX,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,A4_BOTTOM_20PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,9.875574051e-23,True,True,True,VERY_STRONG
FLOKIUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7154529091,0.7478613011,1.525967541,1.229808498,1.822126584,2.055812122e-21,-0.002605003377,0.5118728651,2.132869294,0.6439941598,0.7565051742,0.7667179241,0.01021274982,-0.06782731409,-0.1816323225,-0.1997061799,FLOKI,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Meme,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_MEME_SUBTYPE|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,8.110069066e-20,True,True,True,VERY_STRONG
ARKUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7123333274,0.6640903068,1.093401039,0.9311225689,1.25567951,5.837380957e-33,-0.002581780933,0.5074187693,1.534957017,0.4655714707,0.766679238,0.6909801893,0.07569904866,-0.06744130688,-0.1305441519,-0.3076808246,ARK,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,8.571591483e-31,True,True,True,VERY_STRONG
WOOUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7122117654,0.7273237772,1.692519265,1.294979315,2.090059215,1.241417822e-15,-0.002687192819,0.5072455988,2.376426994,0.7209264249,0.8068508437,0.7200209372,0.0868299065,0.08112827491,-0.03293397525,-0.2133223518,WOO,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.000737262e-14,True,True,True,VERY_STRONG
SANDUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7111747114,0.7376480813,1.451123095,1.181273979,1.720972211,5.794968228e-23,-0.003099641471,0.5057694701,2.040459358,0.6199318437,0.7489664889,0.7207215023,0.02824498651,-0.04556862816,-0.2243519673,-0.2943921707,SAND,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Metaverse,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.83643759e-21,True,True,True,VERY_STRONG
AAVEUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7101073019,0.7059266132,1.411778256,1.210175117,1.613381394,5.261684689e-35,-0.001249221311,0.5042523802,1.988119615,0.6049563512,0.6904782727,0.770750172,0.08027189934,-0.09204934209,0.1651727345,0.1440855281,AAVE,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,9.271489116e-33,True,True,True,VERY_STRONG
APTUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7086941757,0.7032388841,1.457662812,1.176122358,1.739203266,1.389989869e-21,-0.003610255668,0.5022474347,2.056829112,0.6271279769,0.7320530766,0.7335613595,0.001508282929,-0.0221340473,-0.07720931845,-0.2470942993,APT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,5.92564839e-20,True,True,True,VERY_STRONG
BIGTIMEUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7086415849,0.7001569018,1.383745536,1.107787413,1.65970366,1.766687497e-20,-0.004099587924,0.5021728959,1.952673348,0.5954154221,0.7720834268,0.7081649534,0.06391847337,-0.061744353,-0.2568012047,-0.4177327442,BIGTIME,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Gaming,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,5.910831471e-19,True,True,True,VERY_STRONG
GRTUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7060832372,0.7098389553,1.280549922,1.063390886,1.497708958,1.153527408e-26,-0.003258157882,0.4985535378,1.813596265,0.5550142198,0.7786163474,0.7161203868,0.06249596066,-0.07802657493,-0.1745094959,-0.2120761915,GRT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,AI,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,9.239105173e-25,True,True,True,VERY_STRONG
MTLUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7058416172,0.6866502364,1.099702231,0.8644335669,1.334970895,3.048644598e-18,-0.001897393075,0.4982123886,1.558001404,0.4769567768,0.7862999598,0.7033071517,0.08299280819,-0.01847140585,-0.1206644313,-0.117723659,MTL,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,A4_BOTTOM_20PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,7.392583412e-17,True,True,True,VERY_STRONG
PEPEUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7008642545,0.7533499248,1.578974608,1.292376941,1.865572275,6.90421467e-24,-0.001762799521,0.4912107032,2.252896474,0.6944826977,0.7197801557,0.7387681528,0.01898799709,0.02171939085,0.01666239432,-0.1034573796,PEPE,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Meme,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_MEME_SUBTYPE|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,3.801797508e-22,True,True,True,VERY_STRONG
MASKUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.7003272913,0.7036561851,1.275073718,0.9945906992,1.555556737,2.010581389e-17,-0.001768160464,0.490458315,1.820682607,0.5616623521,0.731061163,0.7228091448,0.008252018191,-0.06173357761,-0.0514390199,-0.04691766581,MASK,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,4.285642161e-16,True,True,True,VERY_STRONG
SEIUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.699240763,0.7068897866,1.36404357,1.07376545,1.65432169,2.107514389e-18,-0.003365472101,0.4889376446,1.950749502,0.6026840005,0.6663440319,0.7909275369,0.1245835051,-0.05749615735,-0.159117976,-0.05199937801,SEI,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,5.205982497e-17,True,True,True,STRONG
IMXUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.6983832507,0.7110098527,1.593791062,1.259513948,1.928068176,7.540126216e-19,-0.001910951472,0.4877391648,2.282115243,0.705885661,0.7423191586,0.7302237135,0.0120954451,-0.07662830762,-0.1503686302,-0.159414269,IMX,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,NFT,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.973209396e-17,True,True,True,STRONG
ARBUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.6965670932,0.7212659105,1.48679762,1.164999849,1.808595391,6.767710751e-18,-0.002204751639,0.4852057154,2.134464339,0.6618460376,0.7210231233,0.7530312066,0.0320080833,-0.04476235034,0.05287887263,-0.1560233645,ARB,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-2,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.515918016e-16,True,True,True,STRONG
VTHOUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.6955140562,0.7094199373,1.125355327,0.9420987607,1.308611894,1.860796333e-28,-0.003117975007,0.4837398023,1.618019531,0.5024227462,0.7212622965,0.7218853942,0.0006230976892,-0.03951379182,-0.08701354709,-0.2553943881,VTHO,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,1.82159158e-26,True,True,True,STRONG
1INCHUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.6925105045,0.7416128897,1.329660792,1.043451081,1.615870503,4.647747292e-18,-0.001879867999,0.4795707989,1.920058661,0.5986135418,0.7815935421,0.7084557351,0.07313780691,-0.01674560363,-0.01733973972,-0.09152215676,1INCH,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.077590088e-16,True,True,True,STRONG
LDOUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.6922103556,0.7073865501,1.597610944,1.302230755,1.892991134,3.515217739e-23,-0.0005404682168,0.4791551764,2.30798475,0.7198438897,0.7047989161,0.7336977659,0.02889884975,0.1651465599,0.3653408334,0.1759446014,LDO,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.753041892e-21,True,True,True,STRONG
