trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_long-20240101-KAVAUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,KAVAUSDT,DeFi,25,0.9153293918918919,0.7698454981353222,0.17847585326691096,0.5178571428571428,0.7698454981353222,,0.8748,0.7396,0.25,0.2857796067672611,21,-0.0006251290605971082,-0.001111259424215049,-0.03863740283493369,-0.038914220393232696,4.163336342344337e-17,-0.0395393494538298,-0.0393756061728395,-2.0816681711721685e-17,-0.040000735233436606,-0.03983699195244625,3.469446951953614e-17,-0.0409482513766613
development-scheduled_long-20240101-LINKUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,LINKUSDT,Infrastructure,25,0.9208929871390438,0.9208929871390438,0.8553558347889784,1.7238471200430645,0.9208929871390438,,14.951,13.149,0.25,0.016721289545849775,21,-0.0007136118166782021,-0.0010704177250173033,-0.030131763761621327,-0.030413684703364335,1.0408340855860843e-17,-0.03112729652004254,-0.03088357101866096,-3.469446951953614e-18,-0.03159718283533916,-0.03135345733395761,1.3877787807814457e-17,-0.03242387505897491
development-scheduled_long-20240101-LTCUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,LTCUSDT,Payment,25,0.7497698209718671,0.6843776262956393,0.5786814054480853,0.04476122594440479,0.6843776262956393,,72.89,64.24,0.25,0.0034298257648511456,21,-0.0010691532953336922,-0.0016037299430005385,-0.029667992865962417,-0.029950192070242826,2.42861286636753e-17,-0.031019345365576517,-0.030420541878172586,-2.7755575615628914e-17,-0.03148969517350628,-0.030890891686102345,1.3877787807814457e-17,-0.03249462162910288
development-scheduled_long-20240101-NEARUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,NEARUSDT,Layer-1,25,0.9411614223586595,0.9411614223586595,0.2097371871615073,1.9314741035856575,0.9411614223586595,,3.654,3.214,0.25,0.06841817186644773,21,-0.0011814112970190958,-0.0017721169455286432,-0.030103995621237,-0.030385933223864237,2.0816681711721685e-17,-0.031567344520883334,-0.030855847290640365,-1.0408340855860843e-17,-0.03203725858765946,-0.03132576135741652,2.0816681711721685e-17,-0.033097878302945166
development-scheduled_long-20240101-RUNEUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,RUNEUSDT,DeFi,25,0.7392529950669486,0.7392529950669486,0.45855918866934775,3.120188531029066,0.7392529950669486,,5.163,4.567,0.25,0.0484214603912454,21,-0.001300303672453249,-0.001955947247978731,-0.02885919039318227,-0.029141874878946344,6.938893903907228e-18,-0.030442178551399593,-0.029613033004067396,-2.0816681711721685e-17,-0.030913336676520645,-0.030084191129188476,6.938893903907228e-18,-0.03204013837716721
development-scheduled_long-20240101-SNXUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,SNXUSDT,DeFi,25,0.9505169867060561,0.9505169867060561,0.5364735306377657,1.6887186629526463,0.9505169867060561,,3.867,3.305,0.25,0.06464959917248513,21,-0.0007696155383874774,-0.0011544233075812156,-0.03633307473493663,-0.03661127489009569,-2.0816681711721685e-17,-0.037380890428483166,-0.0370749636152056,-3.469446951953614e-17,-0.03784457915359307,-0.037538652340315504,-6.938893903907228e-18,-0.038693075647896716
development-scheduled_long-20240101-SOLUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,SOLUSDT,Layer-1,25,0.944482008058167,0.944482008058167,0.7697086352657005,9.22983547351525,0.944482008058167,,101.775,89.414,0.25,0.0024563989191844753,21,-0.0012217305350939406,-0.0018325958026409106,-0.030363547040039324,-0.03064532891181529,-3.469446951953614e-18,-0.03186705944690923,-0.031114983582903488,-3.122502256758253e-17,-0.03233671411799743,-0.03158463825399166,0.0,-0.03341723405663257
development-scheduled_long-20240101-TRXUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,TRXUSDT,Layer-1,25,0.973186409550046,0.973186409550046,0.973186409550046,0.9453010279001468,0.973186409550046,,0.10769,0.10271,0.25,2.3214783173925158,21,-0.0008763939396280992,-0.001453404239906909,-0.011560962020614712,-0.011854025443402333,2.42861286636753e-17,-0.012730419383030432,-0.012342471417958939,1.214306433183765e-17,-0.013218865357587038,-0.012830917392515545,3.469446951953614e-18,-0.014284321632422454
development-scheduled_long-20240101-UNIUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,UNIUSDT,DeFi,25,1.0,1.0,0.632265819524341,0.4254742547425474,1.0,,7.231,6.004,0.25,0.03457336467985064,21,-0.0010325030953787305,-0.0015487546430680956,-0.04242151846217676,-0.04269606555109945,-6.938893903907228e-18,-0.04372856864647818,-0.04315366948554833,-2.0816681711721685e-17,-0.04418617258092706,-0.04361127341999721,2.7755575615628914e-17,-0.04516002806306531
development-scheduled_long-20240101-VETUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,VETUSDT,Layer-1,25,1.0,1.0,0.46221646143875567,1.2569620253164553,1.0,,0.03434,0.02862,0.25,7.2801397786837505,21,-0.0005759048964880605,-0.001043537583421666,-0.04164239953407106,-0.0419174140943506,3.469446951953614e-17,-0.042493318990838656,-0.042375796680256234,6.938893903907228e-18,-0.04295170157674429,-0.042834179266161926,1.3877787807814457e-17,-0.043877716849583595
development-scheduled_long-20240101-XLMUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,XLMUSDT,Layer-2,25,0.837778058645096,0.837778058645096,0.5684576133098923,0.8658691062631947,0.837778058645096,,0.12911,0.11512,0.25,1.9363333591511114,21,-0.0007356268356302763,-0.0012920621567724226,-0.02708930369452406,-0.02737305011230734,-3.469446951953614e-18,-0.028108676947937616,-0.02784597706219502,-1.734723475976807e-17,-0.028581603897825297,-0.02831890401208273,1.0408340855860843e-17,-0.02961096616885515
development-scheduled_long-20240101-XMRUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,XMRUSDT,PoW,25,0.9296271414175344,0.9016126404951947,0.6225863297214204,0.12775061124694376,0.9016126404951947,,165.1,145.85,0.25,0.0015142337976983646,21,0.00017164397113917065,-0.00019965879052147528,-0.02914900060569353,-0.029431511205330108,-3.469446951953614e-18,-0.029259867234190936,-0.029902379694124764,-3.469446951953614e-18,-0.029730735722985593,-0.03037324818291942,-3.469446951953614e-18,-0.030572906973440898
development-scheduled_long-20240101-XRPUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,XRPUSDT,Payment,25,0.8479388479388479,0.8479388479388479,0.7460069652936231,0.833530106257379,0.8479388479388479,,0.6157,0.5511,0.25,0.4060419035244437,21,-0.0011129832467143901,-0.001669474870071585,-0.026230306967679057,-0.02651456878349842,3.122502256758253e-17,-0.02762755203021281,-0.02698835421471496,-4.163336342344337e-17,-0.02810133746142935,-0.02746213964593147,0.0,-0.029131614516003056
development-scheduled_long-20240101-ZECUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,ZECUSDT,PoW,25,0.8553102625298329,0.5970428987921699,0.14007915180534522,-0.23074859136034342,0.5970428987921699,,26.94,21.92,0.25,0.009279881217520415,21,-0.0009806231153989188,-0.0014709346730983784,-0.04658500371195248,-0.04685705270972529,2.0816681711721685e-17,-0.04783767582512421,-0.04731049565701559,-2.7755575615628914e-17,-0.04829111877241451,-0.04776393860430586,-1.3877787807814457e-17,-0.04923487327740424
development-scheduled_long-20240101-ZILUSDT,scheduled_long,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,ZILUSDT,PoW,25,0.9827111984282908,0.7170298165137615,0.14992207169404148,0.5799115603284903,0.7170298165137615,,0.0248,0.02114,0.25,10.080645161290322,21,-0.0011668702744254034,-0.0017503054116381049,-0.03689516129032258,-0.0371730241935484,-1.3877787807814457e-17,-0.038339894467973805,-0.037636151169354815,6.938893903907228e-18,-0.03880302144378022,-0.038099278145161286,-1.3877787807814457e-17,-0.03984958355679939
development-scheduled_long-20240115-1000XECUSDT,scheduled_long,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,1000XECUSDT,Payment,25,0.9017788089713844,0.9017788089713844,0.27164712277704434,0.18415707515233581,0.9017788089713844,,0.03372,0.032,0.25,7.413997627520759,21,0.0004607315172620106,-1.105712430197217e-05,-0.012752075919335693,-0.013044424673784083,1.734723475976807e-17,-0.012583693156522073,-0.013531680249110306,-5.551115123125783e-17,-0.013070948731848296,-0.014018935824436557,1.734723475976807e-18,-0.014029992948738529
