trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-top5-20240115-ETCUSDT,top5,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,ETCUSDT,PoW,25,1.0,1.0,0.606516343889867,0.271025960170697,1.0,2.0,26.496,24.526,0.25,0.009435386473429952,21,-0.0005059093957955919,-0.0007588640936933877,-0.018587711352656994,-0.01887655872584537,2.7755575615628914e-17,-0.019382468121640965,-0.019357982167119564,-1.0408340855860843e-17,-0.019863891562915157,-0.0198394056083937,3.469446951953614e-18,-0.02059826970208709
development-top5-20240115-SNXUSDT,top5,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,SNXUSDT,DeFi,25,0.9261447562776957,0.9261447562776957,0.5227177990829512,0.7914285714285714,0.9261447562776957,5.0,3.543,3.277,0.25,0.07056167090036691,21,-0.000511120577406153,-0.0007666808661092293,-0.018769404459497596,-0.019058142816821916,-1.3877787807814457e-17,-0.01956926339422807,-0.019539384674005095,-2.42861286636753e-17,-0.02005050525141125,-0.020020626531188246,1.734723475976807e-17,-0.020787307397297474
development-top5-20240115-TRXUSDT,top5,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,TRXUSDT,Layer-1,25,1.0,1.0,1.0,0.8494170984455958,1.0,3.0,0.11118,0.10883,0.25,2.248605864364094,21,-0.00035545260891527256,-0.0005661666618438568,-0.00528422378125562,-0.005581053246986878,0.0,-0.00593650585590215,-0.00607577219373992,-4.5102810375396984e-17,-0.0064312248026551925,-0.006570491140492907,-4.336808689942018e-18,-0.007136657802336763
development-top5-20240122-BNBUSDT,top5,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,BNBUSDT,Layer-1,25,1.0,0.9510995109951099,0.7249714155042304,0.05987563519657657,0.9510995109951099,3.0,318.41,305.25,0.25,0.000785151220124996,21,0.0006127021565748563,0.00030635107828742814,-0.010332590056844976,-0.010626390502810862,-1.734723475976807e-18,-0.010013688346236005,-0.011116064112308033,-5.204170427930421e-18,-0.010503361955733176,-0.011605737721805232,8.673617379884035e-18,-0.011299386643517803
development-top5-20240122-LINKUSDT,top5,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,LINKUSDT,Infrastructure,25,0.9574132492113564,0.9574132492113564,0.9066467513069455,1.3012540099154273,0.9574132492113564,2.0,15.397,14.476,0.25,0.016236929271936092,21,-0.00047612597708969283,-0.0007141889656345392,-0.014954211859453143,-0.015245239332337429,2.949029909160572e-17,-0.01572136530942712,-0.01573029409300508,1.734723475976807e-17,-0.016206420070094773,-0.016215348853672762,3.122502256758253e-17,-0.0169295378193073
development-top5-20240122-UNIUSDT,top5,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,UNIUSDT,DeFi,25,0.88212927756654,0.88212927756654,0.5577401906070233,-0.025356339084771085,0.88212927756654,4.0,6.375,5.94,0.25,0.0392156862745098,21,-0.00048676911270588235,-0.0007301536690588235,-0.017058823529411737,-0.017348588235294088,1.3877787807814457e-17,-0.01783535734799997,-0.017831539647058803,-2.42861286636753e-17,-0.018318308759764684,-0.01831449105882349,-3.469446951953614e-18,-0.019044644727882313
development-top5-20240129-SOLUSDT,top5,2024-01-29T00:00:00+0000,2024-02-05T00:00:00+0000,2024-01-27T00:00:00+0000,SOLUSDT,Layer-1,25,0.8728569443801232,0.8728569443801232,0.7113375603864734,2.9262561453212235,0.8728569443801232,4.0,95.948,95.452,0.25,0.002605578021428274,21,-0.00048166199813237784,-0.0007224929971985668,-0.0012923666986284221,-0.0015915912786091946,3.946495907847236e-17,-0.0020732532767415725,-0.002090299687330599,-6.938893903907228e-18,-0.002571961685462977,-0.0025890080960520034,2.0383000842727483e-17,-0.00331150109325057
development-top5-20240129-TRXUSDT,top5,2024-01-29T00:00:00+0000,2024-02-05T00:00:00+0000,2024-01-27T00:00:00+0000,TRXUSDT,Layer-1,25,0.9838031868324286,0.9838031868324286,0.9838031868324286,0.7805419109491365,0.9838031868324286,1.0,0.11218,0.1184,0.25,2.228561240862899,21,0.00020399158017293638,-9.299605328400788e-05,0.013861650918167212,0.013553333927616373,3.469446951953614e-17,0.01375732550778931,0.013039480593688757,2.2551405187698492e-17,0.013243472173861693,0.012525627259761085,-1.5612511283791264e-17,0.012432631206477078
development-top5-20240129-XMRUSDT,top5,2024-01-29T00:00:00+0000,2024-02-05T00:00:00+0000,2024-01-27T00:00:00+0000,XMRUSDT,PoW,25,0.8977718060687494,0.8977718060687494,0.6012522965018186,-0.12928272791442674,0.8977718060687494,3.0,160.63,165.94,0.25,0.0015563717860922618,21,-0.0005432804673628837,-0.0008149207010443255,0.008264334184149902,0.007959375583639405,-1.734723475976807e-17,0.0074160951162765215,0.007451116208055775,-4.7704895589362195e-17,0.006907835740692891,0.006942856832472144,1.1275702593849246e-17,0.006127936131427819
development-top5-20240205-BNBUSDT,top5,2024-02-05T00:00:00+0000,2024-02-12T00:00:00+0000,2024-02-03T00:00:00+0000,BNBUSDT,Layer-1,23,0.9452102324701134,0.8989889898898991,0.6852504001829408,-0.09306619049060261,0.8989889898898991,5.0,304.72,320.43,0.25,0.0008204253084799159,21,0.0020688717633274172,0.0010344358816637086,0.012888881596219481,0.012581148267261755,2.42861286636753e-17,0.014650020030589172,0.012068267118994502,1.734723475976807e-18,0.01413713888232192,0.011555385970727194,-2.7755575615628914e-17,0.012589821852390904
