decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-07-09T00:00:00Z,2022-07-09T00:15:00Z,2022-07-10T00:15:00Z,LINKUSDT,0.008450704225352101,0.0007052162743101621
2022-07-10T00:00:00Z,2022-07-10T00:15:00Z,2022-07-11T00:15:00Z,SOLUSDT,-0.034665255358560576,-0.010073773621668006
2022-07-11T00:00:00Z,2022-07-11T00:15:00Z,2022-07-12T00:15:00Z,BNBUSDT,-0.03979334785021993,-0.011355796744582845
2022-07-12T00:00:00Z,2022-07-12T00:15:00Z,2022-07-13T00:15:00Z,SOLUSDT,-0.02447030737093403,-0.007525036624761371
2022-07-13T00:00:00Z,2022-07-13T00:15:00Z,2022-07-14T00:15:00Z,BNBUSDT,0.044227716035382114,0.009649469226817666
2022-07-14T00:00:00Z,2022-07-14T00:15:00Z,2022-07-15T00:15:00Z,NEARUSDT,0.0346475507765831,0.007254427912117912
2022-07-15T00:00:00Z,2022-07-15T00:15:00Z,2022-07-16T00:15:00Z,LINKUSDT,0.012810248198558805,0.0017951022676118379
2022-07-16T00:00:00Z,2022-07-16T00:15:00Z,2022-07-17T00:15:00Z,BNBUSDT,0.052843313916942636,0.011803368697207797
2022-07-17T00:00:00Z,2022-07-17T00:15:00Z,2022-07-18T00:15:00Z,AAVEUSDT,-0.04635690524734404,-0.012996686093863872
2022-07-18T00:00:00Z,2022-07-18T00:15:00Z,2022-07-19T00:15:00Z,LINKUSDT,0.11970505177282709,0.02851880316117891
2022-07-19T00:00:00Z,2022-07-19T00:15:00Z,2022-07-20T00:15:00Z,AAVEUSDT,-0.029910576626580476,-0.008885103938672981
2022-07-20T00:00:00Z,2022-07-20T00:15:00Z,2022-07-21T00:15:00Z,LTCUSDT,-0.0019123783031990138,-0.0018855543578276167
2022-07-21T00:00:00Z,2022-07-21T00:15:00Z,2022-07-22T00:15:00Z,BNBUSDT,0.027540654331955627,0.005477703800961044
2022-07-22T00:00:00Z,2022-07-22T00:15:00Z,2022-07-23T00:15:00Z,XRPUSDT,-0.022665210267613367,-0.007073762348931205
2022-07-23T00:00:00Z,2022-07-23T00:15:00Z,2022-07-24T00:15:00Z,SOLUSDT,-0.010572903860339267,-0.00405068574711268
2022-07-24T00:00:00Z,2022-07-24T00:15:00Z,2022-07-25T00:15:00Z,BNBUSDT,0.006142270336673139,0.0001281078021404215
2022-07-25T00:00:00Z,2022-07-25T00:15:00Z,2022-07-26T00:15:00Z,XRPUSDT,-0.06844741235392326,-0.01851931287050868
2022-07-26T00:00:00Z,2022-07-26T00:15:00Z,2022-07-27T00:15:00Z,BNBUSDT,0.021146674316626424,0.0038792087971287427
2022-07-27T00:00:00Z,2022-07-27T00:15:00Z,2022-07-28T00:15:00Z,AVAXUSDT,0.12306201550387597,0.02935804409394113
2022-07-28T00:00:00Z,2022-07-28T00:15:00Z,2022-07-29T00:15:00Z,XRPUSDT,0.04249370981269207,0.009215967671145155
2022-07-29T00:00:00Z,2022-07-29T00:15:00Z,2022-07-30T00:15:00Z,NEARUSDT,0.022136010953902385,0.004126542956447733
2022-07-30T00:00:00Z,2022-07-30T00:15:00Z,2022-07-31T00:15:00Z,CRVUSDT,-0.0568260568260569,-0.015613973988542088
2022-07-31T00:00:00Z,2022-07-31T00:15:00Z,2022-08-01T00:15:00Z,BNBUSDT,-0.014460087384700837,-0.0050224816282030725
2022-08-01T00:00:00Z,2022-08-01T00:15:00Z,2022-08-02T00:15:00Z,SOLUSDT,-0.011079679396511,-0.004177379631155613
