trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-hmom28-20230522-NEARUSDT,hmom28,2023-05-22T00:00:00+0000,2023-05-29T00:00:00+0000,2023-05-21T00:00:00+0000,NEARUSDT,-0.23156569671308833,5,24,1.609,1.666,0.5,0.3107520198881293,22,0.000705767761732629,0.00027190200504978245,-0.017712865133623357,-0.017712865133623357,-0.01832349285270357,-4.5102810375396984e-17,-0.017617725090970943,-0.019341216345556245,-1.1449174941446927e-16,-0.018635448583823617,-0.020358939838408863,8.326672684688674e-17,-0.02008703783335908
development-hmom28-20230529-KAVAUSDT,hmom28,2023-05-29T00:00:00+0000,2023-06-05T00:00:00+0000,2023-05-28T00:00:00+0000,KAVAUSDT,-0.2865161937006369,1,23,1.1585,1.0027,0.5,0.4315925766076823,20,-0.0012561968412555889,-0.002028659297874061,0.06724212343547697,0.06724212343547697,0.06668246870953826,-1.3877787807814457e-17,0.06542627186828266,0.06574975117824777,-2.7755575615628914e-17,0.06449355433699218,0.06481703364695734,0.0,0.06278837434908328
development-hmom28-20230529-HBARUSDT,hmom28,2023-05-29T00:00:00+0000,2023-06-05T00:00:00+0000,2023-05-28T00:00:00+0000,HBARUSDT,-0.18541188092775432,2,23,0.05331,0.0501,0.5,9.379103357719002,20,0.0009347404764584505,0.00046737023822922524,0.030106921778278062,0.030106921778278062,0.02952498593134495,-5.204170427930421e-17,0.030459726407803398,0.02855511091727636,-3.469446951953614e-18,0.02948985139373481,0.02758523590320766,-3.469446951953614e-18,0.028052606141436887
development-hmom28-20230529-ZILUSDT,hmom28,2023-05-29T00:00:00+0000,2023-06-05T00:00:00+0000,2023-05-28T00:00:00+0000,ZILUSDT,-0.1732717212740368,3,23,0.02368,0.02394,0.5,21.114864864864867,20,0.0009831334248310813,0.0004915667124155407,-0.005489864864864913,-0.005489864864864913,-0.0060931587837838586,-7.806255641895632e-17,-0.005110025358952777,-0.00709865194256748,4.683753385137379e-17,-0.006115518517736398,-0.008104145101351379,-3.2959746043559335e-17,-0.0076125783889358384
development-hmom28-20230605-SNXUSDT,hmom28,2023-06-05T00:00:00+0000,2023-06-12T00:00:00+0000,2023-06-04T00:00:00+0000,SNXUSDT,-0.1156131211297849,3,23,2.358,1.78,0.5,0.21204410517387615,22,-1.47413090459287e-05,-0.0006216706933507421,0.12256149279050044,0.12256149279050044,0.12203502968617469,-4.163336342344337e-17,0.12202028837712876,0.12115766471586087,-4.163336342344337e-17,0.12114292340681494,0.12028029974554699,-4.163336342344337e-17,0.11965862905219625
development-hmom28-20230605-AVAXUSDT,hmom28,2023-06-05T00:00:00+0000,2023-06-12T00:00:00+0000,2023-06-04T00:00:00+0000,AVAXUSDT,-0.10958645404846865,4,23,14.782,11.566,0.5,0.033824922202678936,22,-0.0003434447293143181,-0.0012240925889839957,0.10878094980381542,0.10878094980381542,0.10824621837369769,-4.163336342344337e-17,0.10790277364438337,0.10735506459207145,-1.3877787807814457e-17,0.10701161986275713,0.10646391081044504,-4.163336342344337e-17,0.10523981822146104
development-hmom28-20230605-ZECUSDT,hmom28,2023-06-05T00:00:00+0000,2023-06-12T00:00:00+0000,2023-06-04T00:00:00+0000,ZECUSDT,-0.10851869279541071,5,23,31.93,24.73,0.5,0.015659254619480114,22,0.0007265215616432947,0.0002469765124774695,0.1127466332602568,0.1127466332602568,0.11221428124021293,-4.163336342344337e-17,0.11294080280185623,0.1113270955214532,-1.3877787807814457e-17,0.1120536170830965,0.11043990980269336,0.0,0.11068688631517083
development-hmom28-20230612-KAVAUSDT,hmom28,2023-06-12T00:00:00+0000,2023-06-19T00:00:00+0000,2023-06-11T00:00:00+0000,KAVAUSDT,-0.6319356394052018,1,23,0.8203,0.789,0.5,0.6095330976472022,21,-0.002911240939305864,-0.0044032501766995,0.019078385956357413,0.019078385956357413,0.01848983298793122,-2.0816681711721685e-17,0.015578592048625356,0.017508922820919204,-1.3877787807814457e-17,0.014597681881613339,0.01652801265390713,3.469446951953614e-18,0.012124762477207632
development-hmom28-20230612-DASHUSDT,hmom28,2023-06-12T00:00:00+0000,2023-06-19T00:00:00+0000,2023-06-11T00:00:00+0000,DASHUSDT,-0.4465621679581693,2,23,29.08,30.2,0.5,0.017193947730398902,21,0.0007005951564180383,0.00034909345166156386,-0.019257221458046758,-0.019257221458046758,-0.019868775790921667,-5.204170427930421e-17,-0.01916818063450363,-0.02088804456671245,4.85722573273506e-17,-0.020187449410294413,-0.0219073133425034,9.71445146547012e-17,-0.021558219890841834
development-hmom28-20230612-ZILUSDT,hmom28,2023-06-12T00:00:00+0000,2023-06-19T00:00:00+0000,2023-06-11T00:00:00+0000,ZILUSDT,-0.3730445262445568,4,23,0.01745,0.01724,0.5,28.653295128939828,21,0.000885408328312321,0.00043647813819340975,0.006017191977077396,0.006017191977077396,0.0054208022922636045,-5.898059818321144e-17,0.006306210620575925,0.004426823094555998,-1.6479873021779667e-17,0.005312231422868319,0.0034328438968482256,5.854691731421724e-17,0.003869322035041635
