trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_short-20230102-XRPUSDT,scheduled_short,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,XRPUSDT,-0.09651799045910645,20,21,0.3384,0.345,0.5,1.4775413711583925,20,-0.0003056065149125296,-0.0009847217954834515,-0.009751773049645363,-0.009751773049645363,-0.010357624113475128,4.336808689942018e-17,-0.010663230628387657,-0.011367381737588667,-2.0816681711721685e-17,-0.011672988252501196,-0.012377139361702205,-8.326672684688674e-17,-0.013361861157185656
development-scheduled_short-20230102-ZECUSDT,scheduled_short,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,ZECUSDT,-0.08394014215944438,21,21,37.23,42.75,0.5,0.013430029546065002,20,-0.0009413286190678634,-0.001705155457522503,-0.07413376309427888,-0.07413376309427888,-0.07477824335213551,-9.71445146547012e-17,-0.07571957197120337,-0.07585242159548755,-1.3877787807814457e-17,-0.07679375021455541,-0.07692659983883976,1.3877787807814457e-17,-0.07863175529636227
development-scheduled_short-20230109-HBARUSDT,scheduled_short,2023-01-09T00:00:00+0000,2023-01-16T00:00:00+0000,2023-01-08T00:00:00+0000,HBARUSDT,-0.010949883269586394,9,22,0.04178,0.05232,0.5,11.96744853997128,21,0.0006051577365509815,0.00013439611696864533,-0.12613690761129726,-0.12613690761129726,-0.12681258975586412,-5.551115123125783e-17,-0.12620743201931314,-0.12793880234561983,2.7755575615628914e-17,-0.12733364460906885,-0.12906501493537587,2.7755575615628914e-17,-0.12893061881840723
development-scheduled_short-20230116-AAVEUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,AAVEUSDT,-0.0472819815437085,1,24,79.3,85.38,0.5,0.006305170239596469,21,0.0011658595122790846,0.0005829297561395423,-0.038335435056746525,-0.038335435056746525,-0.038958436317780565,0.0,-0.03779257680550148,-0.03999679475409834,-5.551115123125783e-17,-0.038830935241819256,-0.041035153190416174,6.938893903907228e-18,-0.04045222343427663
development-scheduled_short-20230116-AVAXUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,AVAXUSDT,-0.09969545384507945,2,24,16.817,17.35,0.5,0.029731818992685972,21,0.001536820397327032,0.000768410198663516,-0.015847059523101614,-0.015847059523101614,-0.016456567758815488,3.469446951953614e-17,-0.014919747361488456,-0.0174724243265742,3.469446951953614e-17,-0.015935603929247165,-0.01848828089433313,2.42861286636753e-17,-0.017719870695669614
development-scheduled_short-20230116-BCHUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,BCHUSDT,-0.0533678056329986,3,24,124.96,128.51,0.5,0.004001280409731114,21,0.0003950387291093306,-0.00017656737207615976,-0.014204545454545414,-0.014204545454545414,-0.014813068181818267,-9.71445146547012e-17,-0.014418029452708937,-0.01582728124999999,-8.673617379884035e-17,-0.015432242520890661,-0.016841494318181938,-7.632783294297951e-17,-0.017018061690258098
development-scheduled_short-20230116-BNBUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,BNBUSDT,-0.04243551671237606,4,24,302.2,303.19,0.5,0.0016545334215751159,21,0.00012722006246487062,-8.76919303396873e-05,-0.0016379880873593766,-0.0016379880873593766,-0.002238970880211799,-3.903127820947816e-18,-0.0021117508177469287,-0.003240609851092091,-8.413408858487514e-17,-0.0031133897886272206,-0.004242248821972272,-5.377642775528102e-17,-0.004329940752311959
development-scheduled_short-20230116-CRVUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,CRVUSDT,-0.051473350205340364,5,24,0.834,1.074,0.5,0.5995203836930456,21,0.001282365532780096,0.000641182766390048,-0.14388489208633104,-0.14388489208633104,-0.14457122302158282,0.0,-0.1432888574888027,-0.14571519424460427,0.0,-0.14443282871182417,-0.14685916546762606,-5.551115123125783e-17,-0.146217982701236
development-scheduled_short-20230116-DASHUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,DASHUSDT,-0.0491856082905147,6,24,51.78,51.45,0.5,0.009656237929702587,21,0.0010890092496716878,0.0005445046248358439,0.0031865585168018296,0.0031865585168018296,0.002588470451911906,-1.2576745200831851e-17,0.003677479701583594,0.0015916589223639033,3.7730235602495554e-17,0.0026806681720355913,0.0005948473928157338,-9.86623976961809e-18,0.0011393520176515778
development-scheduled_short-20230116-ENSUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,ENSUSDT,-0.02940872358829131,7,24,14.04,14.522,0.5,0.03561253561253561,21,0.001249379308770096,0.000624689654385048,-0.01716524216524218,-0.01716524216524218,-0.01777554131054132,3.122502256758253e-17,-0.016526162001771226,-0.018792716851851854,-5.898059818321144e-17,-0.01754333754308176,-0.019809892393162498,-6.591949208711867e-17,-0.01918520273877745
development-scheduled_short-20230116-ETCUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,ETCUSDT,-0.06704252285814326,8,24,22.412,22.541,0.5,0.022309477065857578,21,0.0011280196657371053,0.0005640098328685526,-0.002877922541495659,-0.002877922541495659,-0.0034796492950205926,-3.8163916471489756e-17,-0.0023516296292834873,-0.0044825289443155,-1.3877787807814457e-17,-0.003354509278578395,-0.0054854085936105745,2.6020852139652106e-18,-0.004921398760742022
development-scheduled_short-20230116-KAVAUSDT,scheduled_short,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,KAVAUSDT,-0.07637815872267381,10,24,0.8518,0.9994,0.5,0.5869922517022775,21,-0.0014292143801810286,-0.002981825697008923,-0.08664005635125616,-0.08664005635125616,-0.08729204038506694,-4.163336342344337e-17,-0.08872125476524796,-0.0883787324254518,5.551115123125783e-17,-0.08980794680563282,-0.0894654244658371,-1.3877787807814457e-17,-0.09244725016284602
