trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-20230116-SOLUSDT,main,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,SOLUSDT,-0.09557608817069418,3,24,22.903,24.196,0.5,0.021831201152687423,21,0.00140368976372835,0.000701844881864175,-0.02822774309042486,-0.02822774309042486,-0.0288446797362793,-1.4224732503009818e-16,-0.02744098997255095,-0.0298729244160153,4.163336342344337e-17,-0.02846923465228695,-0.03090116909575169,-1.0408340855860843e-17,-0.030199324213887515
development-main-20230116-ZECUSDT,main,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,ZECUSDT,-0.08328336790011776,4,24,44.8,47.3,0.5,0.011160714285714286,21,0.0012329854714024464,0.0006089070772190804,-0.0279017857142857,-0.0279017857142857,-0.02851852678571426,2.7755575615628914e-17,-0.027285541314311813,-0.029546445312499947,-3.469446951953614e-18,-0.0283134598410975,-0.030574363839285634,4.5102810375396984e-17,-0.029965456762066554
development-main-20230116-KAVAUSDT,main,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,KAVAUSDT,-0.07637815872267381,5,24,0.8518,0.9994,0.5,0.5869922517022775,21,-0.0014292143801810286,-0.002981825697008923,-0.08664005635125616,-0.08664005635125616,-0.08729204038506694,-4.163336342344337e-17,-0.08872125476524796,-0.0883787324254518,5.551115123125783e-17,-0.08980794680563282,-0.0894654244658371,-1.3877787807814457e-17,-0.09244725016284602
development-main-20230123-HBARUSDT,main,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-22T00:00:00+0000,HBARUSDT,-0.15784929861284588,1,24,0.06901,0.06944,0.5,7.245326764237067,21,0.0010332291508477031,0.0005166145754238516,-0.003115490508621921,-0.003115490508621921,-0.003717359802927145,-3.426078865054194e-17,-0.0026841306520794415,-0.00472047716272983,9.454242944073599e-17,-0.003687248011882127,-0.00572359452253296,-1.9949319973733282e-17,-0.005206979947109109
development-main-20230123-CRVUSDT,main,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-22T00:00:00+0000,CRVUSDT,-0.0863910295751947,5,24,1.074,1.089,0.5,0.46554934823091243,21,0.0010378522169459962,0.0005189261084729981,-0.006983240223463638,-0.006983240223463638,-0.00758743016759772,-8.673617379884035e-19,-0.006549577950651723,-0.008594417597765247,3.122502256758253e-17,-0.007556565380819251,-0.009601405027932941,-3.469446951953614e-18,-0.009082478919459944
development-main-20230130-KAVAUSDT,main,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,KAVAUSDT,-0.09642689414265349,1,24,1.0335,0.9677,0.5,0.4837929366231253,21,0.0012232300400578133,0.0006116150200289066,0.03183357522980168,0.03183357522980168,0.03125267537493953,-2.7755575615628914e-17,0.03247590541499734,0.030284528050314563,-2.7755575615628914e-17,0.03150775809037237,0.029316380725689428,2.0816681711721685e-17,0.029927995745718333
development-main-20230130-SNXUSDT,main,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,SNXUSDT,-0.07626057835496758,2,24,2.486,2.56,0.5,0.20112630732099757,21,0.0011378147477411104,0.0005689073738705552,-0.014883346741753734,-0.014883346741753734,-0.015492276749798861,-2.0816681711721685e-17,-0.014354462002057752,-0.016507169026548696,-3.469446951953614e-17,-0.015369354278807586,-0.01752206130329842,-2.7755575615628914e-17,-0.016953153929427863
development-main-20230130-ZILUSDT,main,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,ZILUSDT,-0.06890271642017576,3,24,0.02958,0.02882,0.5,16.903313049357674,21,0.000993674491805274,0.000496837245902637,0.012846517917511846,0.012846517917511846,0.012254225828262355,1.0408340855860843e-17,0.013247900320067629,0.011267080054090661,-1.734723475976807e-18,0.012260754545895935,0.010279934279918856,-8.673617379884035e-18,0.010776771525821493
development-main-20230130-ENSUSDT,main,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,ENSUSDT,-0.05717565518953289,4,24,16.112,15.257,0.5,0.031032770605759687,21,0.001622644949563282,0.000811322474781641,0.026533018867924474,0.026533018867924474,0.025948938679245193,-5.204170427930421e-17,0.027571583628808474,0.024975487617924563,1.0408340855860843e-17,0.026598132567487845,0.024002036556603767,1.734723475976807e-17,0.02481335903138541
development-main-20230130-NEARUSDT,main,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,NEARUSDT,-0.05478234619220652,5,24,2.575,2.386,0.5,0.1941747572815534,21,0.000993943810291262,0.000496971905145631,0.03669902912621359,0.03669902912621359,0.036121048543689305,-2.7755575615628914e-17,0.037114992353980567,0.035157769592233046,-2.0816681711721685e-17,0.03615171340252431,0.03419449064077673,1.3877787807814457e-17,0.03469146254592236
development-main-20230206-AVAXUSDT,main,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,AVAXUSDT,-0.12654427376939753,2,25,20.087,17.768,0.5,0.02489172101359088,21,0.0007923907692396228,0.00036999833379091707,0.05772390103051722,0.05772390103051722,0.05715853537113552,-1.3877787807814457e-17,0.05795092614037514,0.05621629390650673,-2.0816681711721685e-17,0.05700868467574635,0.055274052441877775,-1.3877787807814457e-17,0.05564405077566869
development-main-20230206-1000XECUSDT,main,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,1000XECUSDT,-0.11853778685075493,4,25,0.03679,0.03363,0.5,13.59064963305246,21,0.0013468798552595813,0.0006734399276297906,0.04294645284044579,0.04294645284044579,0.04237222071215002,-5.551115123125783e-17,0.0437191005674096,0.04141519293286228,-2.7755575615628914e-17,0.04276207278812186,0.04045816515357442,-1.3877787807814457e-17,0.04113160508120421
development-main-20230206-SOLUSDT,main,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,SOLUSDT,-0.11539354825900203,5,25,23.465,21.484,0.5,0.021308331557639035,21,-0.0006608342297455294,-0.0013961303600931716,0.042211804815682874,0.042211804815682874,0.041637131898572266,-2.7755575615628914e-17,0.04097629766882674,0.04067936903047087,-2.7755575615628914e-17,0.04001853480072534,0.03972160616236947,-1.3877787807814457e-17,0.0383254758022763
