date,CARRY_BOTH_SIDES,CARRY_LONG_SIDE_ONLY,CARRY_SHORT_SIDE_ONLY
2021-12-02 00:00:00+00:00,0.0009669038547766018,0.0009669038547766018,0.0009669038547766018
2021-12-03 00:00:00+00:00,0.003950712500440767,0.003950712500440767,0.003950712500440767
2021-12-04 00:00:00+00:00,0.0060269100166918665,0.0060269100166918665,0.0060269100166918665
2021-12-05 00:00:00+00:00,-0.0005424093929148333,-0.0005424093929147222,-0.0005424093929147222
2021-12-06 00:00:00+00:00,-0.002201190462862934,-0.002201190462862823,-0.002201190462862712
2021-12-07 00:00:00+00:00,-0.00029936133245145324,-0.0002993613324513422,-0.0002993613324513422
2021-12-08 00:00:00+00:00,0.0002920180243599635,0.0002920180243599635,0.0002920180243599635
2021-12-09 00:00:00+00:00,0.0062561267839800205,0.006256126783980243,0.006256126783980243
2021-12-10 00:00:00+00:00,0.0008861660637873303,0.0008861660637873303,0.0008861660637871083
2021-12-11 00:00:00+00:00,-0.004727365233744618,-0.004727365233744618,-0.004727365233744618
2021-12-12 00:00:00+00:00,-0.0014077254027092811,-0.0014077254027091701,-0.001407725402709059
2021-12-13 00:00:00+00:00,0.007233028681701725,0.007233028681701725,0.007233028681701947
2021-12-14 00:00:00+00:00,-0.0034627911119492483,-0.0034627911119491372,-0.0034627911119491372
2021-12-15 00:00:00+00:00,-0.0011305617746099061,-0.0011305617746100172,-0.0011305617746097951
2021-12-16 00:00:00+00:00,0.0026813203570918986,0.0026813203570918986,0.0026813203570918986
2021-12-17 00:00:00+00:00,0.003204932026298346,0.003204932026298568,0.003204932026298346
2021-12-18 00:00:00+00:00,-0.001434189171372946,-0.001434189171372946,-0.001434189171372946
2021-12-19 00:00:00+00:00,0.0003391271813872887,0.0003391271813872887,0.0003391271813872887
2021-12-20 00:00:00+00:00,-0.00045640972569538363,-0.0004564097256952726,-0.0004564097256952726
2021-12-21 00:00:00+00:00,-0.004157343183823881,-0.0041573431838236585,-0.004157343183823881
2021-12-22 00:00:00+00:00,0.0006808640222635276,0.0006808640222635276,0.0006808640222635276
