decision_time,entry_time,exit_time,symbol,formation_pairs,chl_spread,chl_monthly_corrected,amihud,log_amihud,market_beta,mom7,mom28,vol28,max28,log_volume30,target_return,spread_percentile,group
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,RUNEUSDT,56,0.019881151141061277,0.014425756685576604,1.2416413753252328e-09,-20.50683164285603,1.220073128782468,-0.18302387267904507,-0.26050420168067223,0.04175905296385948,0.07334183673469385,17.274213994021288,0.09172932330827055,0.782608695652174,other
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,AAVEUSDT,56,0.020237358186295292,0.015985720701497806,6.113975081210745e-10,-21.215273782173487,1.0569037620646438,-0.11179073399271222,-0.1314583863578519,0.038235619269493266,0.07743256262042375,17.816520786516833,0.0903349807797913,0.8260869565217391,high
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,VETUSDT,56,0.02114415340093722,0.02172809968740398,1.2066544610834445e-09,-20.535414214952215,1.2955977194423125,-0.1882630957069712,-0.12521222410865884,0.054119619829140105,0.13569078947368407,17.23731373809917,0.11207289293849665,0.8695652173913043,high
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,NEARUSDT,56,0.02122715654826122,0.007083960273522935,2.37717421831832e-10,-22.159938450887555,1.5200396593628605,-0.14489990467111524,-0.20124666073018693,0.04634119410456097,0.11976847729296525,18.845238498945612,0.0973223480947476,0.9130434782608695,high
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,CRVUSDT,56,0.02256668871087636,0.019685185246228098,2.7376579516593394e-10,-22.018748137226087,1.2546199187866103,-0.051391862955032175,-0.07708333333333328,0.05598571509102277,0.13714902807775364,18.86547165156128,0.06932773109243695,0.9565217391304348,high
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,SNXUSDT,56,0.02851382530404187,0.020703334049112666,8.813783383667067e-10,-20.849534140216235,1.4909015987765473,-0.2215652173913043,-0.06438127090301005,0.06066375679954848,0.09931644551668661,17.884073595362732,0.03127246585190524,1.0,high
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,BNBUSDT,56,0.008820344081191955,0.0,3.062355782275652e-11,-24.209251539674323,0.538526233218208,0.2223224921488649,0.08216420056885365,0.02525366053471401,0.07381783767907835,19.89645910113144,-0.02239428231089946,0.0,low
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,TRXUSDT,56,0.009201330595774488,0.0,2.486661595638335e-10,-22.114909843682508,0.6746733113872724,0.18034217877094982,-0.03853811149032982,0.033479570889202274,0.10011918951132315,17.88165480639345,-0.03626241348179371,0.043478260869565216,low
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,BCHUSDT,56,0.011335077677245176,0.0,2.8999592224072646e-10,-21.961154254285763,0.7740875783404201,0.21399103139013476,0.015149242537873198,0.03590215208102055,0.0773638968481376,18.36480171723329,-0.08205052662591161,0.08695652173913043,low
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,XMRUSDT,56,0.011399672926088315,0.004637845997622812,5.846424782656958e-10,-21.260020603787684,0.5583761816889055,0.13689902955774502,-0.03798658559518586,0.027210280939664894,0.07209784707817746,17.339565422979884,0.05326023105541422,0.13043478260869565,low
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,XLMUSDT,56,0.011675585857788972,0.008075113656722708,5.648646962721891e-10,-21.294434889085416,0.621773099900925,0.1265855221012171,-0.030540242557883235,0.026272354961341067,0.046908315565032055,17.468233409373536,0.04686431014823267,0.17391304347826086,low
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,LTCUSDT,56,0.01218281116573062,0.0,7.26915828225845e-11,-23.344795517698866,0.9120759172643821,0.1975620008406893,-0.14700598802395215,0.04488262490752499,0.10354302241503976,19.870627821659202,0.11048934396952026,0.21739130434782608,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,XRPUSDT,56,0.012738942752413508,0.013831970515773123,2.963101603189756e-11,-24.242199464283075,0.47318126603929994,0.027041644131963194,-0.03848101265822779,0.02086305105241918,0.04226125137211856,20.058087702098888,0.15984455958549226,0.2608695652173913,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,LINKUSDT,56,0.013123232123691311,0.0,1.1661075191996373e-10,-22.87217963425687,0.8628293535440162,0.1604123047189565,-0.058293033590380294,0.03800796929301538,0.0831328923631991,19.36101836990595,0.02456933069754319,0.30434782608695654,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,DASHUSDT,56,0.015354611240177039,0.0,8.81904883753722e-10,-20.84893690728614,0.9984657210698171,0.16586538461538458,-0.2045920459204592,0.05533047017142071,0.1419991419991422,17.684093163545842,0.025520833333333215,0.34782608695652173,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,UNIUSDT,56,0.015734952814307483,0.0,5.865471906283034e-10,-21.256767989642533,0.9636788008861856,0.13993234822859169,-0.04943586698337299,0.04173744100249218,0.08578792341678931,17.8834023479464,-0.10842072794571256,0.391304347826087,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,ZECUSDT,56,0.015932257776998394,0.009536584700688905,7.439651860564657e-10,-21.01902687512514,0.9895746169585848,0.15886392009987538,-0.17944751381215462,0.04538147052594345,0.09625036905816375,17.672736097892095,-0.01064701064701068,0.43478260869565216,other
2023-03-18T00:00:00Z,2023-03-20T00:00:00Z,2023-03-27T00:00:00Z,SOLUSDT,56,0.016601257479423377,0.012767186073566913,5.811569116934795e-11,-23.568585416771914,1.1898344525566096,0.18990689218224888,-0.06692011923791419,0.04873787529930352,0.1181682263691235,20.25966854796318,-0.04276436150750107,0.4782608695652174,other
