entry_time,variant,eligible_count,tail_count,top_symbols,bottom_symbols,top_asset_return,top_excess_return,bottom_excess_return,top_minus_bottom_excess,rank_ic,signal_raw_spearman
2023-03-20T00:00:00Z,rmom_90_14,24,5,BNBUSDT|KAVAUSDT|BCHUSDT|CRVUSDT|UNIUSDT,LTCUSDT|ZECUSDT|RUNEUSDT|VETUSDT|DASHUSDT,-0.0844740392971,-0.0532735959624,0.0365485700451,-0.0898221660075,-0.371304347826,0.977391304348
2023-03-27T00:00:00Z,rmom_90_14,24,5,LTCUSDT|BNBUSDT|DASHUSDT|XMRUSDT|LINKUSDT,UNIUSDT|CRVUSDT|NEARUSDT|AAVEUSDT|HBARUSDT,-0.0188062521915,-0.0425925291278,0.00810798272503,-0.0507005118528,-0.11652173913,0.900869565217
2023-04-03T00:00:00Z,rmom_90_14,24,5,XLMUSDT|XRPUSDT|LINKUSDT|ZILUSDT|LTCUSDT,CRVUSDT|UNIUSDT|NEARUSDT|ENSUSDT|AAVEUSDT,-0.0253972096223,-0.0356425324653,0.0244296955499,-0.0600722280152,-0.45652173913,0.918260869565
2023-04-10T00:00:00Z,rmom_90_14,24,5,XLMUSDT|RUNEUSDT|CRVUSDT|XRPUSDT|ZECUSDT,LTCUSDT|BNBUSDT|DASHUSDT|ENSUSDT|SOLUSDT,0.056912025966,-0.035587116798,0.0480909787051,-0.0836780955031,-0.55652173913,0.962608695652
2023-04-17T00:00:00Z,rmom_90_14,24,5,CRVUSDT|BNBUSDT|RUNEUSDT|ZECUSDT|AAVEUSDT,ZILUSDT|HBARUSDT|ENSUSDT|TRXUSDT|XLMUSDT,-0.133717839333,-0.00733613638571,0.0383201795193,-0.0456563159051,-0.320869565217,0.884347826087
2023-04-24T00:00:00Z,rmom_90_14,24,5,ZILUSDT|BNBUSDT|SOLUSDT|LINKUSDT|BCHUSDT,KAVAUSDT|DASHUSDT|RUNEUSDT|AAVEUSDT|XLMUSDT,-0.0156937706173,-0.0126391116388,-0.00463236044051,-0.00800675119831,0.111304347826,0.96
2023-05-01T00:00:00Z,rmom_90_14,24,5,TRXUSDT|SOLUSDT|LTCUSDT|AVAXUSDT|SNXUSDT,NEARUSDT|AAVEUSDT|XLMUSDT|DASHUSDT|RUNEUSDT,-0.0275896191997,0.0182657222689,-0.00952795724673,0.0277936795156,0.0469565217391,0.76
2023-05-08T00:00:00Z,rmom_90_14,24,5,TRXUSDT|AAVEUSDT|SOLUSDT|AVAXUSDT|XMRUSDT,NEARUSDT|ENSUSDT|DASHUSDT|VETUSDT|ZILUSDT,-0.0460562411996,-0.0109371030469,-0.0290356554256,0.0180985523787,0.0573913043478,0.879130434783
2023-05-15T00:00:00Z,rmom_90_14,24,5,TRXUSDT|KAVAUSDT|XMRUSDT|SOLUSDT|ETCUSDT,XRPUSDT|ENSUSDT|ZILUSDT|ZECUSDT|DASHUSDT,-0.00161624455904,-0.00843068325641,0.00572207873324,-0.0141527619897,-0.0121739130435,0.867826086957
2023-05-22T00:00:00Z,rmom_90_14,24,5,KAVAUSDT|LTCUSDT|TRXUSDT|XRPUSDT|UNIUSDT,HBARUSDT|SOLUSDT|ZECUSDT|RUNEUSDT|AVAXUSDT,0.0450733660869,0.00401286142646,0.00645245181929,-0.00243959039282,-0.18347826087,0.960869565217
2023-05-29T00:00:00Z,rmom_90_14,23,5,XRPUSDT|TRXUSDT|SNXUSDT|KAVAUSDT|AAVEUSDT,ETCUSDT|BNBUSDT|RUNEUSDT|NEARUSDT|AVAXUSDT,-0.023335292146,-0.00656518136615,0.00101294024961,-0.00757812161575,-0.0918972332016,0.919960474308
2023-06-05T00:00:00Z,rmom_90_14,23,5,XRPUSDT|TRXUSDT|SOLUSDT|XLMUSDT|LTCUSDT,BNBUSDT|ZILUSDT|DASHUSDT|UNIUSDT|HBARUSDT,-0.142685353161,0.0444944578159,-0.0374927038118,0.0819871616277,0.247035573123,0.880434782609
2023-06-12T00:00:00Z,rmom_90_14,23,5,XRPUSDT|BCHUSDT|XLMUSDT|RUNEUSDT|LTCUSDT,SNXUSDT|KAVAUSDT|ZECUSDT|BNBUSDT|NEARUSDT,-0.0346474269877,-0.0290778025837,0.0209706825738,-0.0500484851575,-0.323122529644,0.844861660079
2023-06-19T00:00:00Z,rmom_90_14,23,5,BCHUSDT|XRPUSDT|ETCUSDT|HBARUSDT|UNIUSDT,ZILUSDT|SOLUSDT|BNBUSDT|RUNEUSDT|VETUSDT,0.276501551059,0.0764928702298,-0.0559256080762,0.132418478306,0.207509881423,0.771739130435
2023-06-26T00:00:00Z,rmom_90_14,24,5,BCHUSDT|ETCUSDT|XMRUSDT|KAVAUSDT|ZECUSDT,CRVUSDT|AVAXUSDT|BNBUSDT|RUNEUSDT|XRPUSDT,0.122505233251,0.0438348218713,-0.0485275665855,0.0923623884568,0.18347826087,0.841739130435
2023-07-03T00:00:00Z,rmom_90_14,24,5,BCHUSDT|XMRUSDT|XLMUSDT|VETUSDT|ETCUSDT,DASHUSDT|ENSUSDT|BNBUSDT|AVAXUSDT|XRPUSDT,-0.0766423682089,-0.0245743831687,0.0113808438629,-0.0359552270316,-0.30347826087,0.767826086957
2023-07-10T00:00:00Z,rmom_90_14,24,5,TRXUSDT|SOLUSDT|AAVEUSDT|CRVUSDT|XMRUSDT,LINKUSDT|XRPUSDT|KAVAUSDT|DASHUSDT|HBARUSDT,0.0787960093746,-0.011768268456,0.051805967724,-0.0635742361801,-0.000869565217391,0.944347826087
2023-07-17T00:00:00Z,rmom_90_14,25,5,SOLUSDT|AVAXUSDT|XRPUSDT|AAVEUSDT|SNXUSDT,LTCUSDT|ZECUSDT|VETUSDT|ETCUSDT|DASHUSDT,-0.025122164303,-0.0429848031783,-0.00425600491162,-0.0387287982666,-0.124615384615,0.930769230769
2023-07-24T00:00:00Z,rmom_90_14,25,5,UNIUSDT|SNXUSDT|HBARUSDT|XLMUSDT|LINKUSDT,CRVUSDT|LTCUSDT|ETCUSDT|DASHUSDT|RUNEUSDT,-0.0126618385733,0.0161606816583,-0.0227763659532,0.0389370476115,0.0176923076923,0.898461538462
2023-07-31T00:00:00Z,rmom_90_14,24,5,UNIUSDT|XLMUSDT|LINKUSDT|1000XECUSDT|HBARUSDT,KAVAUSDT|VETUSDT|AVAXUSDT|RUNEUSDT|CRVUSDT,-0.044311340647,0.000923982412786,0.0137849124658,-0.0128609300531,-0.39652173913,0.92347826087
2023-08-07T00:00:00Z,rmom_90_14,24,5,BNBUSDT|ETCUSDT|UNIUSDT|DASHUSDT|HBARUSDT,VETUSDT|CRVUSDT|TRXUSDT|SNXUSDT|XRPUSDT,-0.00756413518105,-0.025593240035,-0.0284141986377,0.00282095860263,0.0191304347826,0.866086956522
2023-08-14T00:00:00Z,rmom_90_14,24,5,RUNEUSDT|SOLUSDT|DASHUSDT|BNBUSDT|HBARUSDT,CRVUSDT|TRXUSDT|LTCUSDT|XLMUSDT|XRPUSDT,6.36280479997e-05,0.103330910326,-0.00714452113988,0.110475431466,0.0408695652174,0.93652173913
2023-08-21T00:00:00Z,rmom_90_14,24,5,RUNEUSDT|HBARUSDT|SOLUSDT|XLMUSDT|TRXUSDT,CRVUSDT|BNBUSDT|NEARUSDT|ZILUSDT|LTCUSDT,-0.0624026251523,-0.0374009567552,0.00962912369695,-0.0470300804522,-0.266086956522,0.706086956522
