trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-low_mom52-20220725-BCHUSDT,low_mom52,2022-07-25T00:00:00+0000,2022-08-01T00:00:00+0000,2022-07-23T00:00:00+0000,BCHUSDT,Payment,22,-0.09813366816377248,-0.09133512997480975,-0.08523096580736389,-0.13838317428273356,-0.8120508419594661,-0.622270034383446,0.06590072051673092,-0.8120508419594661,1.0,131.76,139.09,0.25,0.0018973891924711599,20,0.000998882690528734,0.0003823175024350948,0.013907862780813629,0.013599518063145133,-3.469446951953614e-18,0.014598400753673867,0.013085618545081945,-5.551115123125783e-17,0.01408450123561068,0.012571719027018868,6.938893903907228e-18,0.012954036529453964
development-low_mom52-20220725-DASHUSDT,low_mom52,2022-07-25T00:00:00+0000,2022-08-01T00:00:00+0000,2022-07-23T00:00:00+0000,DASHUSDT,PoW,22,-0.06113187467656683,-0.06606902492562276,-0.05859334186768934,-0.1440242967482976,-0.5742106306417372,0.4787769285255197,0.06270194378299207,-0.5742106306417372,3.0,48.86,51.05,0.25,0.005116659844453541,20,-0.000378053658150744,-0.0006093418330356411,0.01120548505935326,0.010898761768317666,3.642919299551295e-17,0.010520708110166923,0.010387563006549305,-1.734723475976807e-18,0.010009509348398562,0.009876364244781,1.9081958235744878e-17,0.009267022411745358
development-low_mom52-20220801-VETUSDT,low_mom52,2022-08-01T00:00:00+0000,2022-08-08T00:00:00+0000,2022-07-30T00:00:00+0000,VETUSDT,Layer-1,22,-0.049807385806415506,-0.06487177768136651,-0.043634119779054195,-0.1605717871860437,-0.5904574556228142,0.4156640431729651,0.05837709806444232,-0.5904574556228142,3.0,0.0271,0.03127,0.25,9.22509225092251,21,-0.0005697488837638377,-0.0008546233256457566,0.03846863468634687,0.03814555350553506,0.0,0.03757580462177122,0.03760710795202954,6.938893903907228e-18,0.037037359068265704,0.03706866239852402,4.163336342344337e-17,0.03621403907287826
development-low_mom52-20220808-AAVEUSDT,low_mom52,2022-08-08T00:00:00+0000,2022-08-15T00:00:00+0000,2022-08-06T00:00:00+0000,AAVEUSDT,DeFi,22,-0.06748109740652697,-0.07817904865412176,-0.11590521141349627,-0.17735024120712253,-0.6780702320298878,0.8700007682466016,0.09101040873902193,-0.6780702320298878,2.0,101.22,107.38,0.25,0.0024698676150958308,21,-0.00017583923185473922,-0.0004343278923203917,0.01521438450899032,0.014905255878284951,3.642919299551295e-17,0.014729416646430212,0.014390050622406614,-3.9898639947466563e-17,0.014214211390551875,0.013874845366528332,-2.7755575615628914e-17,0.013440517474207941
development-low_mom52-20220808-BCHUSDT,low_mom52,2022-08-08T00:00:00+0000,2022-08-15T00:00:00+0000,2022-08-06T00:00:00+0000,BCHUSDT,Payment,22,-0.09595104060310639,-0.09020926214554925,-0.07816167273468891,-0.14065137728344507,-0.7389558943078036,-0.5933632248625061,0.0673627523222576,-0.7389558943078036,1.0,140.9,139.34,0.25,0.0017743080198722497,21,0.0006412512820249466,0.000256424893453513,-0.002767920511000721,-0.0030662597586940954,1.7780915628762273e-17,-0.002425008476669149,-0.0035634934989354217,-1.691355389077387e-17,-0.002922242216910475,-0.00406072723917672,2.688821387764051e-17,-0.0038043023457232073
development-low_mom52-20220815-VETUSDT,low_mom52,2022-08-15T00:00:00+0000,2022-08-22T00:00:00+0000,2022-08-13T00:00:00+0000,VETUSDT,Layer-1,22,-0.045237888221663185,-0.06535937718313299,-0.043394198210096005,-0.1641174911439364,-0.6172185351809786,0.4403697495230381,0.05813443128223753,-0.6172185351809786,2.0,0.03224,0.02654,0.25,7.7543424317617875,21,-3.209014542571338e-05,-0.0002583600371018146,-0.044199751861042164,-0.044473232009925534,0.0,-0.044505322155351246,-0.04492905877791559,-2.0816681711721685e-17,-0.0449611489233413,-0.045384885545905695,-2.0816681711721685e-17,-0.04564324558300751
development-low_mom52-20220822-BCHUSDT,low_mom52,2022-08-22T00:00:00+0000,2022-08-29T00:00:00+0000,2022-08-20T00:00:00+0000,BCHUSDT,Payment,22,-0.1002005524361273,-0.08370029917295436,-0.07779896302318162,-0.1529265043879281,-0.6616222304630512,-0.5763201966049903,0.06468780657144502,-0.6616222304630512,1.0,119.58,112.53,0.25,0.0020906506104699783,22,0.0007990714560516279,0.00037796874896476137,-0.014739086803813334,-0.015030243351731032,2.0816681711721685e-17,-0.014231171895679405,-0.015515513108379314,-1.0408340855860843e-17,-0.014716441652327687,-0.01600078286502757,1.734723475976807e-17,-0.015622814116062807
development-low_mom52-20220822-DASHUSDT,low_mom52,2022-08-22T00:00:00+0000,2022-08-29T00:00:00+0000,2022-08-20T00:00:00+0000,DASHUSDT,PoW,22,-0.05786906810967396,-0.06353394774369309,-0.07139570179081196,-0.15884355136280975,-0.5354226721170043,0.4781923674026107,0.06142092998610634,-0.5354226721170043,3.0,46.76,44.14,0.25,0.0053464499572284,22,-3.388446988920499e-05,-0.00030453151023537346,-0.014007698887938402,-0.014299294268605628,5.204170427930421e-18,-0.014333178738494833,-0.014785294974337032,-5.551115123125783e-17,-0.014819179444226237,-0.015271295680068409,-1.0408340855860843e-17,-0.015575827190303782
development-low_mom52-20220822-RUNEUSDT,low_mom52,2022-08-22T00:00:00+0000,2022-08-29T00:00:00+0000,2022-08-20T00:00:00+0000,RUNEUSDT,DeFi,22,-0.0844470408552109,-0.08852693932450577,-0.07806620800057935,-0.21070390074160955,-0.5776513687312423,0.8714593843820427,0.11575004514184732,-0.5776513687312423,2.0,2.167,1.842,0.25,0.11536686663590218,22,-0.0002568503502749539,-0.0004501479654876154,-0.03749423165666818,-0.03777173511767418,-6.938893903907228e-18,-0.03802858546794913,-0.03823426338255648,-3.469446951953614e-17,-0.03849111373283143,-0.03869679164743883,6.938893903907228e-18,-0.03914693961292645
development-low_mom52-20220829-KAVAUSDT,low_mom52,2022-08-29T00:00:00+0000,2022-09-05T00:00:00+0000,2022-08-27T00:00:00+0000,KAVAUSDT,DeFi,22,-0.06780244788978193,-0.08024323891430898,-0.07554743310044769,-0.18713955873044139,-0.5152635810225268,0.6277152279542841,0.09479324570111983,-0.5152635810225268,3.0,1.6191,1.6963,0.25,0.15440676919276142,20,0.0006035084165880427,0.00018042760223980911,0.011920202581681194,0.011613050460132224,6.245004513516506e-17,0.012216558876720266,0.011101137409672057,2.0816681711721685e-17,0.0117046458262601,0.010589224359211946,3.8163916471489756e-17,0.010769651961451755
development-low_mom52-20220905-BCHUSDT,low_mom52,2022-09-05T00:00:00+0000,2022-09-12T00:00:00+0000,2022-09-03T00:00:00+0000,BCHUSDT,Payment,22,-0.0952342239606272,-0.08157661758498416,-0.07202625419660313,-0.1522152189065841,-0.5886785723021596,-0.6232389652091597,0.06498928767244684,-0.5886785723021596,1.0,118.34,130.13,0.25,0.002112557039040054,21,0.00012782746243443342,-9.206388119307905e-05,0.02490704749028222,0.024592103261788067,1.734723475976807e-17,0.024719930724222502,0.024067211158526225,-4.163336342344337e-17,0.02419503862096066,0.023542319055264493,6.938893903907228e-18,0.023450255174071413
