trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-funding_discount-1000XECUSDT-20220524-1-3,development,funding_discount,1000XECUSDT,Payment,2022-05-23T00:00:00Z,2022-05-24T00:00:00Z,2022-05-25T00:00:00Z,1,1,3,-0.00046152666666666667,15333892.26016,1,25,0.0481,0.05046,5.197505197505198,3,0.00020134058070478173,0.00010067029035239086,0.012266112266112295,0.011958752598752564,-3.9898639947466563e-17,0.012160093179457347,0.012051338363235908,0.011446493846153871,6.938893903907228e-18,0.011647834426858654,0.011539134651936234,0.010934235093555122,0.0,0.011034905383907513,0.010926271467129434
development-funding_discount-1000XECUSDT-20220527-1-3,development,funding_discount,1000XECUSDT,Payment,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,2022-05-28T00:00:00Z,1,1,3,-0.0004025666666666666,15106464.71463,2,25,0.04638,0.04677,5.390254420008625,3,0.0001518972216887667,5.09162693178633e-05,0.0021021992238033915,0.0018009379042691065,1.691355389077387e-17,0.0019528351259578732,0.001845177061605252,0.001298836966364847,-9.974659986866641e-18,0.0014507341880536137,0.0013431300735609053,0.0007967360284605873,3.7947076036992655e-17,0.0008476522977784506,0.0007401129833708442
development-funding_discount-1000XECUSDT-20220529-1-3,development,funding_discount,1000XECUSDT,Payment,2022-05-28T00:00:00Z,2022-05-29T00:00:00Z,2022-05-30T00:00:00Z,1,1,3,-0.0005077233333333333,15333892.26016,1,25,0.04714,0.04774,5.303351718285956,2,4.0864684980907926e-05,-4.5335993848112056e-06,0.0031820110309715433,0.0028801018243529986,2.688821387764051e-17,0.0029209665093339063,0.002813204420972104,0.0023769217225286243,-3.903127820947816e-17,0.002417786407509532,0.002310078384961889,0.00187374162070425,5.854691731421724e-18,0.0018692080213194389,0.0017615589425514777
development-funding_discount-1000XECUSDT-20220603-1-3,development,funding_discount,1000XECUSDT,Payment,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,1,1,3,-0.00038914,14774117.91877,1,25,0.04911,0.04763,5.09061290979434,3,-3.4783562854815716e-05,-5.217534428222359e-05,-0.00753410710649563,-0.007829586642231684,5.204170427930421e-17,-0.007864370205086499,-0.007970973428047201,-0.008322057055589527,-3.2959746043559335e-17,-0.008356840618444342,-0.008463390926328085,-0.008814527468947286,1.734723475976807e-18,-0.00886670281322951,-0.00897319833732002
development-funding_discount-1000XECUSDT-20220608-1-3,development,funding_discount,1000XECUSDT,Payment,2022-06-07T00:00:00Z,2022-06-08T00:00:00Z,2022-06-09T00:00:00Z,1,1,3,-0.00041156333333333336,15835885.361095,1,25,0.05572,0.05349,4.486719310839914,3,1.146867372577168e-06,-2.3901382358219678e-05,-0.010005384063173,-0.010299380832735072,1.214306433183765e-17,-0.010298233965362495,-0.010404575673956251,-0.010789381451902363,-1.9081958235744878e-17,-0.010788234584529786,-0.010894523643421694,-0.011279382071069599,3.469446951953614e-18,-0.011303283453427819,-0.011409517171227401
development-funding_discount-1000XECUSDT-20220916-1-3,development,funding_discount,1000XECUSDT,Payment,2022-09-15T00:00:00Z,2022-09-16T00:00:00Z,2022-09-17T00:00:00Z,1,1,3,-0.0007803333333333334,22130010.548125,1,25,0.04322,0.04218,5.784359093012494,2,-3.361881073577048e-05,-5.042821610365572e-05,-0.00601573345673298,-0.0063121240166589265,2.3418766925686896e-17,-0.006345742827394697,-0.00645250922418783,-0.006806111892642297,-9.540979117872439e-18,-0.006839730703378067,-0.006946444022045473,-0.007300099768625612,1.3010426069826053e-17,-0.007350527984729268,-0.0074571864191299575
development-funding_discount-1000XECUSDT-20220922-1-3,development,funding_discount,1000XECUSDT,Payment,2022-09-21T00:00:00Z,2022-09-22T00:00:00Z,2022-09-23T00:00:00Z,1,1,3,-0.0005395033333333334,22891217.696655,2,25,0.03765,0.03921,6.640106241699867,2,-4.2957911022576356e-05,-6.443686653386454e-05,0.010358565737051795,0.01005235059760956,8.673617379884035e-18,0.010009392686586984,0.009900868959338949,0.009541998247011962,-3.9898639947466563e-17,0.009499040335989386,0.009390571445200946,0.009031645896414364,5.204170427930421e-17,0.0089672090298805,0.008858797283427533
development-funding_discount-1000XECUSDT-20220926-1-3,development,funding_discount,1000XECUSDT,Payment,2022-09-25T00:00:00Z,2022-09-26T00:00:00Z,2022-09-27T00:00:00Z,1,1,3,-0.00010702,22891217.696655,2,25,0.04005,0.04066,6.242197253433208,3,-6.266196835518102e-05,-9.399295253277152e-05,0.0038077403245942443,0.003505455680399505,8.239936510889834e-18,0.003442793712044324,0.003334975554270203,0.0030016502247191545,-4.336808689942018e-19,0.0029389882563639735,0.002831224231597318,0.002497844769038693,9.974659986866641e-18,0.0024038518165059213,0.002296145291205587
development-funding_discount-1000XECUSDT-20221009-1-3,development,funding_discount,1000XECUSDT,Payment,2022-10-08T00:00:00Z,2022-10-09T00:00:00Z,2022-10-10T00:00:00Z,1,1,3,-0.00010251333333333335,14388460.163345,1,25,0.04089,0.04074,6.11396429444852,2,-4.955670701883101e-05,-7.433506052824652e-05,-0.00091709464416731,-0.0012165443873807802,2.3852447794681098e-17,-0.0012661010943996111,-0.0013734132897347262,-0.0017156278429933947,-1.9081958235744878e-17,-0.0017651845500122256,-0.0018724431197105762,-0.002214711298606037,3.8163916471489756e-17,-0.0022890463591342834,-0.002396248640805565
development-funding_discount-1000XECUSDT-20230712-1-3,development,funding_discount,1000XECUSDT,Payment,2023-07-11T00:00:00Z,2023-07-12T00:00:00Z,2023-07-13T00:00:00Z,1,1,3,-0.00054964,10357058.210549999,2,25,0.03292,0.03332,7.594167679222358,2,0.0002860610950789794,0.0001430305475394897,0.0030376670716889542,0.002735844471446036,7.19910242530375e-17,0.0030219055665250153,0.002914132632439781,0.0022328086269744474,-5.4643789493269423e-17,0.0025188697220534266,0.002411150838282028,0.0017297727825031362,4.358492733391728e-17,0.0018728033300426257,0.0017651538649652299
development-funding_discount-1000XECUSDT-20230715-1-3,development,funding_discount,1000XECUSDT,Payment,2023-07-14T00:00:00Z,2023-07-15T00:00:00Z,2023-07-16T00:00:00Z,1,1,3,-6.746666666666666e-05,53533859.664510004,2,25,0.03028,0.0296,8.256274768824307,2,-4.90405465653897e-05,-7.356081984808454e-05,-0.0056142668428005305,-0.00591089828269481,3.8163916471489756e-17,-0.005959938829260199,-0.0060667466800121694,-0.006405287384412123,1.6479873021779667e-17,-0.006454327930977512,-0.006561082660492823,-0.006899676486129491,-3.209238430557093e-17,-0.006973237305977576,-0.007079936279596022
development-funding_discount-1000XECUSDT-20230717-1-3,development,funding_discount,1000XECUSDT,Payment,2023-07-16T00:00:00Z,2023-07-17T00:00:00Z,2023-07-18T00:00:00Z,1,1,3,-0.00053805,78582279.87386501,2,25,0.03005,0.03067,8.319467554076539,2,0.00022558256428618966,0.00011279128214309483,0.005158069883527461,0.004854975041597376,4.597017211338539e-17,0.005080557605883566,0.0049725634732689095,0.004349820066555765,6.071532165918825e-18,0.004575402630841955,0.004467462776237996,0.003844665091514099,-3.209238430557093e-17,0.0039574563736571935,0.003849582916288341
development-funding_discount-1000XECUSDT-20230722-1-3,development,funding_discount,1000XECUSDT,Payment,2023-07-21T00:00:00Z,2023-07-22T00:00:00Z,2023-07-23T00:00:00Z,1,1,3,-4.1043333333333334e-05,84554665.76390001,3,25,0.03149,0.03066,7.939028262940616,2,-3.0985209590346146e-05,-4.6477814385519215e-05,-0.006589393458240694,-0.006885439822165745,8.673617379884035e-19,-0.006916425031756091,-0.007023130109753195,-0.007378854382343564,-3.5561831257524545e-17,-0.0074098395919339095,-0.007516491653407065,-0.007872268942521354,3.9898639947466563e-17,-0.007918746756906873,-0.008025344137203017
